"Reivew ID","Author Name","Picture Link","Profile Link","Content","Localized Content","Rating","Review Highlights","Date","Language"
"1292727790261039875","Olena","https://a0.muscache.com/im/pictures/user/9e554c13-f35c-4460-9642-c8fd1bdc3960.jpg","https://www.airbnb.com.ua/users/show/20845986","Great place to stay for long time. Convenient location.","",5,"Stayed a few nights","2024-11-18 16:59","EN"
"1285421914259559948","Maryna","https://a0.muscache.com/im/pictures/user/User-532706222/original/1cc4f6d9-ea4e-401c-a9a7-468ae8b43e92.jpeg","https://www.airbnb.com.ua/users/show/532706222","Дякую за перебування, все було супер )<br/>Квартира знаходиться в тихому дворику, а з іншої сторони будівлі багато магазинів і кафе, що дуже зручно","Thank you for your stay, everything was great )<br/>The apartment is in a quiet courtyard, and on the other side of the building there are many shops and cafes, which is very convenient",5,"Stayed a few nights","2024-11-08 15:03","UK"
"1276688008733890454","Iryna","https://a0.muscache.com/im/pictures/user/User-186147775/original/44c9c9a4-2742-4f0e-99ca-1b0898c6271f.jpeg","https://www.airbnb.com.ua/users/show/186147775","Гарна квартира, чудова комунікація. Впевнено раджу всім, хто в пошуках затишної оселі  😊","Nice apartment, great communication. I confidently advise anyone who is looking for a cozy place  😊",5,"Stayed a few nights","2024-10-27 13:51","UK"
"1267230982420486128","Gabrielle","https://a0.muscache.com/im/pictures/user/User-70234687/original/6f887d8f-41f3-497b-897f-124ebc89c32e.jpeg","https://www.airbnb.com.ua/users/show/70234687","Thank you for a nicer stay!","",5,"Stayed a few nights","2024-10-14 13:41","EN"
"1260790968329828174","Nadiia","https://a0.muscache.com/im/pictures/user/d9c7856f-4932-4b02-8954-49521367113e.jpg","https://www.airbnb.com.ua/users/show/52325931","Дуже дякую, все сподобалося)","Thank you very much, I liked everything)",5,"Stayed about a week","2024-10-05 16:26","UK"
"1254246249916031533","Nadiia","https://a0.muscache.com/im/pictures/user/d9c7856f-4932-4b02-8954-49521367113e.jpg","https://www.airbnb.com.ua/users/show/52325931","Дуже дякую, все сподобалося, залишаюсь не в перший раз)","Thank you very much, I liked everything, I'm not staying for the first time)",5,"Stayed over a week","2024-09-26 15:43","UK"
"1240468452037908923","Tetiana","https://a0.muscache.com/im/Portrait/Avatars/messaging/b3e03835-ade9-4eb7-a0bb-2466ab9a534d.jpg?im_t=T&im_w=240&im_f=airbnb-cereal-medium.ttf&im_c=ffffff","https://www.airbnb.com.ua/users/show/593697568","Спасибо за уютную и чистую квартиру. Приятная стоимость и хорошее расположение.","Thank you for the cozy and clean apartment. Nice value and good location.",5,"Stayed over a week","2024-09-07 15:29","RU"
"1220851643554551667","Tristan","https://a0.muscache.com/im/pictures/user/3edc195e-cbe8-4141-bf56-1fd44891e2b6.jpg","https://www.airbnb.com.ua/users/show/427006802","Nice apartment has everything you need. There’s a supermarket nearby. Communication was well with Viktoriia.","",5,"","2024-08-11 13:54","EN"
"1216539121457218802","Alina","https://a0.muscache.com/im/pictures/user/064e5432-0269-4e5b-b597-057fc8bdbb46.jpg","https://www.airbnb.com.ua/users/show/457542952","Дуже приємні гостинні господарі , зручні апартаменти і район .","Very nice hospitable hosts , comfortable apartment and neighborhood .",5,"Stayed a few nights","2024-08-05 15:06","UK"
"1212939633578046672","Tetiana","https://a0.muscache.com/im/pictures/user/1a9fa72f-cc59-4fdc-80cb-30480d263e68.jpg","https://www.airbnb.com.ua/users/show/525008606","Очень понравилась квартира. Однозначно рекомендую. Очень уютно, по домашнему) Рядом магазины, аптеки и всё что нужно для  кратковременного проживания.","I really liked the apartment. I definitely recommend it. Very cozy, at home) Nearby there are shops, pharmacies and everything you need for a  short stay.",5,"Stayed a few nights","2024-07-31 15:54","RU"
"1208612175049262395","Maryna","https://a0.muscache.com/im/pictures/user/4897eb99-60df-44f8-95f1-3ebdbbbe14a1.jpg","https://www.airbnb.com.ua/users/show/479885990","Дуже затишна квартира, тихо та спокійно! <br/>Є всі зручності для комфортного проживання!","Very cozy apartment, quiet and peaceful! <br/>There are all amenities for a comfortable stay!",5,"Stayed about a week","2024-07-25 16:36","UK"
"1201349446249318501","Alex","https://a0.muscache.com/im/pictures/user/8ecae7c5-cbd5-4c2c-abc6-5a3f340e9002.jpg","https://www.airbnb.com.ua/users/show/107295640","Чисто, охайно, зручно, компактно!","Clean, Ohio, Mirror, Compact!",5,"Stayed a few nights","2024-07-15 16:06","BG"
"1196182786768267223","Євген","https://a0.muscache.com/im/pictures/user/User-587057900/original/8012e158-c8ff-4a21-8615-8b2669b8001b.jpeg","https://www.airbnb.com.ua/users/show/587057900","Все дуже сподобалось. Чисто, охайно і зі смаком. Однозначно рекомендую.","I really liked everything. Clean, tidy and tasteful. Would definitely recommend.",5,"Stayed a few nights","2024-07-08 13:01","UK"
"1184688024038182385","Dmytro","https://a0.muscache.com/im/pictures/user/User-359187567/original/6b65e047-2286-47ce-a393-bbc3a18a40f2.jpeg","https://www.airbnb.com.ua/users/show/359187567","The house is new, and the apartment is very clean and comfortable, exactly as described. It's in a great location with all necessary amenities nearby. I am very satisfied with my stay there.","",5,"Stayed a few nights","2024-06-22 16:23","EN"
"1419475624618682897","Valeria","https://a0.muscache.com/im/pictures/user/User/original/febae921-c5b4-453a-8578-bbef28dd5f8f.jpeg","https://www.airbnb.com.ua/users/show/694187182","Помешкання невелике, але затишне. Хороший район, поряд є все необхідне і навіть більше) В квартирі було все для комфортного перебування. Мені все сподобалось.","The place is small but cozy. Nice neighborhood, close to everything you need and even more) The apartment had everything for a comfortable stay. I loved it.",5,"Stayed a few nights","2025-05-12 15:04","UK"
"1413653162289201643","Iryna","https://a0.muscache.com/im/pictures/user/User-20430866/original/39ca1362-c7a9-4e22-82ec-e0619afe4d6e.jpeg","https://www.airbnb.com.ua/users/show/20430866","Чудовий досвід! Господарі - дружелюбні, завжди на зв’язку, готові допомогти! Гарна квартира, самостійне заселення - все супер, дякуємо 😊","Great experience! Hosts are friendly, always available, ready to help! Nice apartment, self check-in - everything is super, thank you 😊",5,"Stayed a few nights","2025-05-04 14:16","UK"
"1403584494648288328","Anastasiia","https://a0.muscache.com/im/Portrait/Avatars/messaging/b3e03835-ade9-4eb7-a0bb-2466ab9a534d.jpg?im_t=A&im_w=240&im_f=airbnb-cereal-medium.ttf&im_c=ffffff","https://www.airbnb.com.ua/users/show/567325349","Дякую, все дуже гарно","Thank you, everything is very nice",5,"Stayed about a week","2025-04-20 16:51","UK"
"1393365319383808170","Alina","https://a0.muscache.com/im/pictures/user/452f48e3-820f-48b5-8667-26cc6fbfdc7c.jpg","https://www.airbnb.com.ua/users/show/445464793","Знімала приміщення не один раз, дуже сподобалось, все було чудово)))","I rented the room more than once, I really liked it, everything was great)))",5,"Stayed about a week","2025-04-06 14:28","UK"
"1375285660104476966","Vira","https://a0.muscache.com/im/pictures/user/User/original/6bfcaec8-d99d-4ba9-b59e-f6796f961af6.jpeg","https://www.airbnb.com.ua/users/show/401178620","Гарне помешкання,все поряд. Господарі дуже чуйні та завжди швидко відповідають якщо є питання . Квартира затишна та чиста, все є потрібне для проживання👍 Ціна також приємна . Я задоволена 👍","Nice place,everything is nearby. Hosts are very responsive and always quick to respond if you have any questions . The apartment is cozy and clean, everything you need for your stay👍 The price is also pleasant . I am satisfied 👍",5,"Stayed about a week","2025-03-12 14:47","UK"
"1369448850898563768","Vira","https://a0.muscache.com/im/pictures/user/User/original/6bfcaec8-d99d-4ba9-b59e-f6796f961af6.jpeg","https://www.airbnb.com.ua/users/show/401178620","Дуже зручне розташування , поряд магазини , кафе , банк та інші структури. Легко заселилися після вказівок , квартира чиста тепла та затишна .","Very convenient location , close to shops , cafes , bank and other structures. Easy to check in after instructions , the apartment is clean and cozy .",5,"Stayed a few nights","2025-03-04 13:30","UK"
